tile_name,lon_center,lat_center
Tile_87.8000_22.0500.tif,87.80578253049842,22.09428899174066
Tile_87.8000_22.0500.tif,87.81458602028279,22.09428899174066
Tile_87.8000_22.0500.tif,87.82338951006716,22.09428899174066
Tile_87.8000_22.0500.tif,87.83219299985154,22.09428899174066
Tile_87.8000_22.0500.tif,87.8409964896359,22.09428899174066
Tile_87.8000_22.0500.tif,87.84432025618715,22.09428899174066
Tile_87.8000_22.0500.tif,87.80578253049842,22.08548550195629
Tile_87.8000_22.0500.tif,87.81458602028279,22.08548550195629
Tile_87.8000_22.0500.tif,87.82338951006716,22.08548550195629
Tile_87.8000_22.0500.tif,87.83219299985154,22.08548550195629
Tile_87.8000_22.0500.tif,87.8409964896359,22.08548550195629
Tile_87.8000_22.0500.tif,87.84432025618715,22.08548550195629
Tile_87.8000_22.0500.tif,87.80578253049842,22.076682012171915
Tile_87.8000_22.0500.tif,87.81458602028279,22.076682012171915
Tile_87.8000_22.0500.tif,87.82338951006716,22.076682012171915
Tile_87.8000_22.0500.tif,87.83219299985154,22.076682012171915
Tile_87.8000_22.0500.tif,87.8409964896359,22.076682012171915
Tile_87.8000_22.0500.tif,87.84432025618715,22.076682012171915
Tile_87.8000_22.0500.tif,87.80578253049842,22.067878522387545
Tile_87.8000_22.0500.tif,87.81458602028279,22.067878522387545
Tile_87.8000_22.0500.tif,87.82338951006716,22.067878522387545
Tile_87.8000_22.0500.tif,87.83219299985154,22.067878522387545
Tile_87.8000_22.0500.tif,87.8409964896359,22.067878522387545
Tile_87.8000_22.0500.tif,87.84432025618715,22.067878522387545
Tile_87.8000_22.0500.tif,87.80578253049842,22.059075032603175
Tile_87.8000_22.0500.tif,87.81458602028279,22.059075032603175
Tile_87.8000_22.0500.tif,87.82338951006716,22.059075032603175
Tile_87.8000_22.0500.tif,87.83219299985154,22.059075032603175
Tile_87.8000_22.0500.tif,87.8409964896359,22.059075032603175
Tile_87.8000_22.0500.tif,87.84432025618715,22.059075032603175
Tile_87.8000_22.0500.tif,87.80578253049842,22.055661434523522
Tile_87.8000_22.0500.tif,87.81458602028279,22.055661434523522
Tile_87.8000_22.0500.tif,87.82338951006716,22.055661434523522
Tile_87.8000_22.0500.tif,87.83219299985154,22.055661434523522
Tile_87.8000_22.0500.tif,87.8409964896359,22.055661434523522
Tile_87.8000_22.0500.tif,87.84432025618715,22.055661434523522
Tile_87.8000_22.1000.tif,87.80578253049842,22.144235321537707
Tile_87.8000_22.1000.tif,87.81458602028279,22.144235321537707
Tile_87.8000_22.1000.tif,87.82338951006716,22.144235321537707
Tile_87.8000_22.1000.tif,87.83219299985154,22.144235321537707
Tile_87.8000_22.1000.tif,87.8409964896359,22.144235321537707
Tile_87.8000_22.1000.tif,87.84432025618715,22.144235321537707
Tile_87.8000_22.1000.tif,87.80578253049842,22.135431831753333
Tile_87.8000_22.1000.tif,87.81458602028279,22.135431831753333
Tile_87.8000_22.1000.tif,87.82338951006716,22.135431831753333
Tile_87.8000_22.1000.tif,87.83219299985154,22.135431831753333
Tile_87.8000_22.1000.tif,87.8409964896359,22.135431831753333
Tile_87.8000_22.1000.tif,87.84432025618715,22.135431831753333
Tile_87.8000_22.1000.tif,87.80578253049842,22.12662834196896
Tile_87.8000_22.1000.tif,87.81458602028279,22.12662834196896
Tile_87.8000_22.1000.tif,87.82338951006716,22.12662834196896
Tile_87.8000_22.1000.tif,87.83219299985154,22.12662834196896
Tile_87.8000_22.1000.tif,87.8409964896359,22.12662834196896
Tile_87.8000_22.1000.tif,87.84432025618715,22.12662834196896
Tile_87.8000_22.1000.tif,87.80578253049842,22.11782485218459
Tile_87.8000_22.1000.tif,87.81458602028279,22.11782485218459
Tile_87.8000_22.1000.tif,87.82338951006716,22.11782485218459
Tile_87.8000_22.1000.tif,87.83219299985154,22.11782485218459
Tile_87.8000_22.1000.tif,87.8409964896359,22.11782485218459
Tile_87.8000_22.1000.tif,87.84432025618715,22.11782485218459
Tile_87.8000_22.1000.tif,87.80578253049842,22.10902136240022
Tile_87.8000_22.1000.tif,87.81458602028279,22.10902136240022
Tile_87.8000_22.1000.tif,87.82338951006716,22.10902136240022
Tile_87.8000_22.1000.tif,87.83219299985154,22.10902136240022
Tile_87.8000_22.1000.tif,87.8409964896359,22.10902136240022
Tile_87.8000_22.1000.tif,87.84432025618715,22.10902136240022
Tile_87.8000_22.1000.tif,87.80578253049842,22.10569759584898
Tile_87.8000_22.1000.tif,87.81458602028279,22.10569759584898
Tile_87.8000_22.1000.tif,87.82338951006716,22.10569759584898
Tile_87.8000_22.1000.tif,87.83219299985154,22.10569759584898
Tile_87.8000_22.1000.tif,87.8409964896359,22.10569759584898
Tile_87.8000_22.1000.tif,87.84432025618715,22.10569759584898
Tile_87.8000_22.1500.tif,87.80578253049842,22.194271482863165
Tile_87.8000_22.1500.tif,87.81458602028279,22.194271482863165
Tile_87.8000_22.1500.tif,87.82338951006716,22.194271482863165
Tile_87.8000_22.1500.tif,87.83219299985154,22.194271482863165
Tile_87.8000_22.1500.tif,87.8409964896359,22.194271482863165
Tile_87.8000_22.1500.tif,87.84432025618715,22.194271482863165
Tile_87.8000_22.1500.tif,87.80578253049842,22.18546799307879
Tile_87.8000_22.1500.tif,87.81458602028279,22.18546799307879
Tile_87.8000_22.1500.tif,87.82338951006716,22.18546799307879
Tile_87.8000_22.1500.tif,87.83219299985154,22.18546799307879
Tile_87.8000_22.1500.tif,87.8409964896359,22.18546799307879
Tile_87.8000_22.1500.tif,87.84432025618715,22.18546799307879
Tile_87.8000_22.1500.tif,87.80578253049842,22.17666450329442
Tile_87.8000_22.1500.tif,87.81458602028279,22.17666450329442
Tile_87.8000_22.1500.tif,87.82338951006716,22.17666450329442
Tile_87.8000_22.1500.tif,87.83219299985154,22.17666450329442
Tile_87.8000_22.1500.tif,87.8409964896359,22.17666450329442
Tile_87.8000_22.1500.tif,87.84432025618715,22.17666450329442
Tile_87.8000_22.1500.tif,87.80578253049842,22.16786101351005
Tile_87.8000_22.1500.tif,87.81458602028279,22.16786101351005
Tile_87.8000_22.1500.tif,87.82338951006716,22.16786101351005
Tile_87.8000_22.1500.tif,87.83219299985154,22.16786101351005
Tile_87.8000_22.1500.tif,87.8409964896359,22.16786101351005
Tile_87.8000_22.1500.tif,87.84432025618715,22.16786101351005
Tile_87.8000_22.1500.tif,87.80578253049842,22.15905752372568
Tile_87.8000_22.1500.tif,87.81458602028279,22.15905752372568
Tile_87.8000_22.1500.tif,87.82338951006716,22.15905752372568
Tile_87.8000_22.1500.tif,87.83219299985154,22.15905752372568
Tile_87.8000_22.1500.tif,87.8409964896359,22.15905752372568
Tile_87.8000_22.1500.tif,87.84432025618715,22.15905752372568
Tile_87.8000_22.1500.tif,87.80578253049842,22.155643925646025
Tile_87.8000_22.1500.tif,87.81458602028279,22.155643925646025
Tile_87.8000_22.1500.tif,87.82338951006716,22.155643925646025
Tile_87.8000_22.1500.tif,87.83219299985154,22.155643925646025
Tile_87.8000_22.1500.tif,87.8409964896359,22.155643925646025
Tile_87.8000_22.1500.tif,87.84432025618715,22.155643925646025
Tile_87.8000_22.2000.tif,87.80578253049842,22.24421781266021
Tile_87.8000_22.2000.tif,87.81458602028279,22.24421781266021
Tile_87.8000_22.2000.tif,87.82338951006716,22.24421781266021
Tile_87.8000_22.2000.tif,87.83219299985154,22.24421781266021
Tile_87.8000_22.2000.tif,87.8409964896359,22.24421781266021
Tile_87.8000_22.2000.tif,87.84432025618715,22.24421781266021
Tile_87.8000_22.2000.tif,87.80578253049842,22.235414322875837
Tile_87.8000_22.2000.tif,87.81458602028279,22.235414322875837
Tile_87.8000_22.2000.tif,87.82338951006716,22.235414322875837
Tile_87.8000_22.2000.tif,87.83219299985154,22.235414322875837
Tile_87.8000_22.2000.tif,87.8409964896359,22.235414322875837
Tile_87.8000_22.2000.tif,87.84432025618715,22.235414322875837
Tile_87.8000_22.2000.tif,87.80578253049842,22.226610833091463
Tile_87.8000_22.2000.tif,87.81458602028279,22.226610833091463
Tile_87.8000_22.2000.tif,87.82338951006716,22.226610833091463
Tile_87.8000_22.2000.tif,87.83219299985154,22.226610833091463
Tile_87.8000_22.2000.tif,87.8409964896359,22.226610833091463
Tile_87.8000_22.2000.tif,87.84432025618715,22.226610833091463
Tile_87.8000_22.2000.tif,87.80578253049842,22.217807343307094
Tile_87.8000_22.2000.tif,87.81458602028279,22.217807343307094
Tile_87.8000_22.2000.tif,87.82338951006716,22.217807343307094
Tile_87.8000_22.2000.tif,87.83219299985154,22.217807343307094
Tile_87.8000_22.2000.tif,87.8409964896359,22.217807343307094
Tile_87.8000_22.2000.tif,87.84432025618715,22.217807343307094
Tile_87.8000_22.2000.tif,87.80578253049842,22.209003853522724
Tile_87.8000_22.2000.tif,87.81458602028279,22.209003853522724
Tile_87.8000_22.2000.tif,87.82338951006716,22.209003853522724
Tile_87.8000_22.2000.tif,87.83219299985154,22.209003853522724
Tile_87.8000_22.2000.tif,87.8409964896359,22.209003853522724
Tile_87.8000_22.2000.tif,87.84432025618715,22.209003853522724
Tile_87.8000_22.2000.tif,87.80578253049842,22.205680086971483
Tile_87.8000_22.2000.tif,87.81458602028279,22.205680086971483
Tile_87.8000_22.2000.tif,87.82338951006716,22.205680086971483
Tile_87.8000_22.2000.tif,87.83219299985154,22.205680086971483
Tile_87.8000_22.2000.tif,87.8409964896359,22.205680086971483
Tile_87.8000_22.2000.tif,87.84432025618715,22.205680086971483
Tile_87.8000_22.2500.tif,87.80578253049842,22.29425397398567
